ID,name,age,sex,breed,color,coat,size,neutered,likes_children
1126,Baro,8.67,male,Staffordshire Terrier,yellow-brown,short,medium,yes,yes
1127,Spike,8.67,male,Dogo Argentino,white,short,large,yes,
1128,Szotyi,5.17,male,Schnauzer Mix,black,wirehaired,medium,no,yes
1129,Lonci,8.67,female,Labrador Retriever Mix,brown,short,medium,no,
1130,Luna,12.67,female,Dogo Argentino,white,short,large,yes,yes
1131,Pocahontas,12.83,female,English Cocker Spaniel Mix,black,medium,medium,yes,
1132,Bodancs,7.92,male,Unknown Mix,black,medium,medium,yes,
1133,Lina,9.67,female,Staffordshire Terrier,white,short,medium,yes,yes
1134,Bator,11.08,male,Unknown Mix,black,medium,medium,yes,
1135,Tequila,9.67,male,Dachshund Mix,brown,short,medium,,yes
1136,Scarlett,6.25,female,"Dogo Argentino, Staffordshire Terrier Mix",white,short,medium,,yes
1137,Sultan,11.67,male,Dogo Argentino,white,short,large,yes,yes
1138,Keverek Kiskutyak!,5.08,male,Unknown Mix,black and brown,short,medium,no,yes
1139,James,6.25,male,Dogo Argentino,white,short,large,yes,yes
1140,Mennydorges,6.5,male,Unknown Mix,red,short,large,,
1141,Picike,6.5,female,Unknown Mix,red,short,large,,
1142,Barat,8.67,male,"Dachshund, German Shepherd Dog Mix",black and brown,medium,small,,
1143,Coco,5.75,female,Dachshund Mix,black,wirehaired,small,yes,yes
1144,Boti,9.83,male,Unknown Mix,black and white,long,medium,,
1145,Eperjesi Musi,5.17,female,Unknown Mix,black and tan,wirehaired,medium,,
1146,Lara,9.75,female,Staffordshire Terrier Mix,yellow-brown,short,medium,no,yes
1147,Jambor,7.5,male,Unknown Mix,red,short,large,,
1148,Picur,6.08,male,Fox Terrier Mix,yellow-brown,wirehaired,medium,no,
1149,Bumerang,9.83,male,Jack Russell Terrier,tricolor,short,small,yes,yes
1150,Omar/Rex,5.5,male,Unknown Mix,black and brown,short,medium,yes,yes
1151,Szepfiu,6.5,male,Unknown Mix,brown,short,large,,
1152,Lego,7.33,male,Tibetan Terrier Mix,white,long,medium,,
1153,Fannie,6.17,female,Chinese Shar-Pei Mix,black,short,large,,
1154,Fredi,14.25,male,Dachshund Mix,brown,short,small,yes,yes
1155,Tapi,12.5,female,Unknown Mix,brown,short,large,,
1156,Nero,6.67,male,Golden Retriever Mix,yellow-brown,wirehaired,medium,no,
1157,Toni,13.17,male,Unknown Mix,black,medium,medium,,
1158,Drazse,8.83,male,Dachshund Mix,black and tan,short,small,yes,
1159,Hajnal,6.5,female,Unknown Mix,red,short,large,,
1160,Zseton,5.33,female,Unknown Mix,black,medium,small,,
1161,Pentek,15.0,male,Unknown Mix,black,short,medium,,
1162,Chilli,9.5,male,German Shepherd Dog Mix,black and brown,short,large,no,yes
1163,Baba,6.83,female,Unknown Mix,spotty,short,medium,,
1164,Nandi,6.0,male,Unknown Mix,black and white,short,medium,,yes
1165,Lucky,5.67,male,German Shepherd Dog Mix,black and tan,short,medium,yes,yes
1166,Hekk,13.25,male,Dachshund Mix,brown and white,short,small,yes,
1167,Fulop,11.08,male,Unknown Mix,saddle back,short,large,yes,
1168,Keverek Kutya Gazdat Keres,6.83,male,Unknown Mix,red,short,large,no,yes
1169,Kolykok,5.83,male,Unknown Mix,apricot,short,medium,,yes
1170,Porkolt,13.83,male,"German Shepherd Dog, Schnauzer Mix",gray and white,medium,large,yes,yes
1171,Henry,7.83,male,German Shepherd Dog,saddle back,medium,medium,yes,yes
1172,Bogyo,5.92,female,"Labrador Retriever, Vizsla Mix",black,short,medium,,
1173,Dolfie,5.58,male,Rottweiler Mix,black and tan,short,medium,yes,yes
1174,Morfeusz,15.0,male,Unknown Mix,yellow-brown,medium,medium,,
1175,Luca,5.33,female,Unknown Mix,white,short,medium,,
1176,Kyra,8.0,female,Unknown Mix,black and tan,short,medium,yes,
1177,Dzsoki,7.58,male,French Bulldog Mix,black,short,small,,
1178,Tala,9.5,female,"Dachshund, Labrador Retriever Mix",white,medium,medium,yes,
1179,Nessie,6.92,female,Dachshund Mix,yellow-brown,medium,small,yes,yes
1180,Kakucsi Ficko,8.08,male,Puli Mix,black,long,medium,yes,yes
1181,Bobi,14.08,male,Unknown Mix,brown,short,medium,,yes
1182,Luck,7.92,male,Chinese Shar-Pei Mix,brown,short,medium,yes,
1183,Morgo,7.5,male,Unknown Mix,spotty,medium,medium,no,yes
1184,Bones,7.0,female,German Pointer,gray and black,short,large,,yes
1185,Maszat,8.25,male,Unknown Mix,brown,short,medium,no,
1186,,8.0,female,Unknown Mix,red,short,medium,,
1187,Hektor,10.42,male,Unknown Mix,black and tan,short,medium,yes,yes
1188,Balfi,13.17,male,Labrador Retriever Mix,yellow-brown,short,medium,yes,
1189,,6.0,female,German Shepherd Dog,black and brown,medium,medium,no,
1190,Clinton,8.67,male,Unknown Mix,brown,short,medium,yes,
1191,Gertrud,9.58,female,Labrador Retriever Mix,black,short,medium,yes,
1192,Rokkfort,9.25,male,Unknown Mix,black and tan,medium,medium,yes,no
1193,Hajas,8.33,male,"Dachshund, Vizsla Mix",golden,medium,small,,
1194,Virgonc,6.58,female,Unknown Mix,apricot,medium,medium,yes,yes
1195,Csibesz,11.67,male,Unknown Mix,black,medium,large,,
1196,Benji Es Morzsi,8.0,male,Unknown Mix,yellow-brown,short,large,no,
1197,Marci,14.5,male,Golden Retriever,golden,long,medium,no,yes
1198,Don Juan,7.17,male,Chihuahua,apricot,short,small,,yes
1199,Hipo,10.5,male,"Havanese, Poodle Mix",white,medium,small,,
1200,Forget,9.17,male,Hovawart Mix,golden,medium,large,,
1201,Tony,5.67,male,Unknown Mix,black,short,medium,no,
1202,Mira,7.92,female,Unknown Mix,yellow-brown,short,small,yes,
1203,Tracy,7.33,female,Fox Terrier Mix,tricolor,short,small,yes,yes
1204,Felsopakonyi Beni,11.33,male,German Shepherd Dog Mix,yellow,short,medium,no,yes
1205,Shy,10.17,female,Unknown Mix,black,short,medium,,
1206,Gin,5.5,male,German Shepherd Dog Mix,saddle back,medium,medium,yes,yes
1207,Jazmin,6.33,female,Unknown Mix,brown,short,medium,yes,yes
1208,Kozma,8.08,male,Unknown Mix,black,long,medium,yes,yes
1209,Spakli,7.33,male,Unknown Mix,wild boar,wirehaired,medium,yes,
1210,Luca,11.08,female,Unknown Mix,black and brown,short,medium,yes,yes
1211,Hattyu,6.67,female,Unknown Mix,black and white,short,medium,,
1212,Mufurc,13.83,male,Chinese Shar-Pei Mix,black,medium,large,,
1213,Index,7.0,male,Unknown Mix,black and white,wirehaired,medium,,
1214,,5.33,male,"Boxer, Schnauzer Mix",striped,short,small,,
1215,Aramis,12.33,male,German Shepherd Dog Mix,black and brown,short,medium,no,yes
1216,Vili,8.08,male,Unknown Mix,yellow,medium,medium,yes,yes
1217,Boni,16.08,male,Puli Mix,black,medium,medium,yes,yes
1218,Petra,14.33,female,German Shepherd Dog,black and brown,short,medium,yes,yes
1219,Bumerang,5.83,female,Hound Mix,black and brown,short,medium,yes,
1220,Niko,6.42,male,Caucasian Ovtcharka Mix,apricot,short,medium,,
1221,Wellington,14.92,male,Unknown Mix,black and white,short,medium,,yes
1222,Szizo,12.33,male,German Shepherd Dog Mix,black and brown,medium,large,no,yes
1223,Ostya,5.5,female,Labrador Retriever Mix,yellow-brown,short,medium,,
1224,Csobor,17.92,male,Pumi Mix,black,medium,medium,,
1225,Csibesz,5.75,male,Labrador Retriever Mix,black,short,medium,no,yes
1226,Hasso,9.92,male,Staffordshire Terrier,striped,short,medium,,
1227,Alsonemedi Sumi,6.92,male,"Schnauzer, Terrier Mix",gray,short,medium,no,yes
1228,Dio,5.67,female,"Spaniel, Terrier Mix",gray,medium,small,,
1229,Bora,5.5,female,"Labrador Retriever, Vizsla Mix",black,short,medium,,
1230,Matka,6.67,female,"Puli, Terrier Mix",black,long,small,,
1231,"""Potyi""",7.67,male,Fox Terrier,tricolor,short,medium,no,yes
1232,Said,13.5,male,"Kuvasz, Labrador Retriever Mix",yellow-brown,short,large,yes,
1233,Panka,6.33,female,German Shepherd Dog Mix,sable,short,medium,no,yes
1234,Betty,8.5,female,Staffordshire Terrier Mix,yellow-brown,short,medium,,yes
1235,Pisze,6.25,female,German Shepherd Dog Mix,black,short,medium,no,yes
1236,Murphy,6.08,male,Unknown Mix,brown,short,medium,,
1237,Nyafi,5.58,female,Dachshund Mix,black and tan,medium,small,,
1238,Csikoska,6.67,male,Dachshund Mix,tricolor,short,small,,yes
1239,Artur,8.25,male,Unknown Mix,saddle back,short,medium,no,
1240,Penelope,6.58,female,Unknown Mix,black,medium,medium,,
1241,Paula,7.83,female,Chinese Shar-Pei Mix,yellow-brown,short,medium,,yes
1242,Bongo,7.17,male,Unknown Mix,black and white,medium,medium,,
1243,Bonna,5.83,female,Unknown Mix,black and white,short,medium,,
1244,Toni,5.67,male,Unknown Mix,brown,short,medium,,
1245,Teddy,5.67,male,Unknown Mix,black and brown,short,medium,,
1246,Csibesz,5.83,male,Labrador Retriever Mix,black and white,short,large,no,yes
1247,Bonzo,9.67,male,Unknown Mix,black and brown,short,medium,,
1248,Mia,6.58,female,Unknown Mix,golden,medium,medium,,yes
1249,Alesandro,14.42,male,Unknown Mix,brown,medium,large,no,yes
1250,Bia,7.67,female,Unknown Mix,black,medium,medium,,
1251,Mozart,10.58,male,Unknown Mix,black and white,medium,medium,,yes
1252,Oscar,6.25,male,Unknown Mix,white,medium,medium,,yes
1253,Nandi,5.67,male,Unknown Mix,black,short,medium,,yes
1254,Tyson,7.58,male,Chinese Shar-Pei,red and white,short,large,yes,
1255,Bunny,7.17,female,Unknown Mix,brown and white,short,medium,,
1256,Vincent,12.92,male,Unknown Mix,gray,short,medium,,
1257,Guriga,6.92,male,Unknown Mix,brown and white,short,medium,yes,
1258,Rozsdas,6.58,male,Hungarian Vizsla,brown,short,medium,,yes
1259,Tino,5.67,male,Unknown Mix,black and brown,short,medium,,
1260,Murci,13.42,female,"Boxer, Staffordshire Terrier Mix",striped,short,medium,yes,yes
1261,Maszat,6.25,male,Dachshund Mix,black and brown,short,small,no,yes
1262,Extra Sos!,13.5,male,"Beagle, Labrador Retriever, Scotch Collie Mix",tricolor,short,large,no,
1263,Kyra,7.42,female,Unknown Mix,black and brown,short,medium,,yes
1264,Tedi,11.0,male,German Pointer Mix,brown,short,large,,
1265,Brutus,6.08,male,Staffordshire Terrier Mix,brown and white,short,medium,no,yes
1266,,6.17,male,Unknown Mix,black,short,large,no,yes
1267,Bonnie,7.92,female,Unknown Mix,black and white,short,medium,,
1268,Borzas,8.5,male,Fox Terrier Mix,apricot,medium,medium,yes,
1269,Hanzi,8.42,male,Unknown Mix,tricolor,short,medium,yes,yes
1270,Csibesz,5.83,male,Labrador Retriever Mix,black,short,medium,no,yes
1271,Kormos,10.5,male,"German Shepherd Dog, Labrador Retriever Mix",black,short,medium,no,
1272,Vinu,6.0,female,Unknown Mix,black and brown,short,medium,yes,yes
1273,Osza,15.42,male,Puli Mix,gray,long,medium,,yes
1274,Acel,6.17,male,"Belgian Malinois, Belgian Sheepdog Mix",black,medium,large,,
1275,Barka,7.0,female,Vizsla Mix,dotted,short,medium,yes,
1276,Brutus,6.42,male,Dogo Argentino Mix,white,short,medium,yes,yes
1277,Lara,7.5,female,Unknown Mix,apricot,short,small,yes,yes
1278,Jelcin,6.92,male,"Pumi, Schnauzer Mix",gray and white,medium,medium,yes,yes
1279,Alkony,5.5,male,"Belgian Malinois, Belgian Sheepdog Mix",yellow-brown,medium,large,,
1280,Melanie,9.0,female,Unknown Mix,black and white,short,medium,,
1281,Stan,11.5,male,Spitz,apricot,long,small,,
1282,Bourboun,7.0,male,Unknown Mix,apricot,medium,large,yes,
1283,ony,13.5,male,Labrador Retriever Mix,black,short,large,yes,
1284,Tamara,8.58,female,Unknown Mix,tricolor,short,medium,,
1285,Mango,7.75,female,Unknown Mix,apricot,short,small,yes,
1286,Bubi,6.5,female,Unknown Mix,apricot,short,medium,yes,
1287,Otto,7.92,male,Unknown Mix,yellow-brown,short,medium,,yes
1288,Ramina,9.92,female,Unknown Mix,black,short,medium,,
1289,Imola Es Ilcsi,6.5,female,Terrier Mix,brown and white,short,small,no,
1290,Bogarka,8.5,female,Unknown Mix,black and white,short,small,no,yes
1291,Emily,6.5,female,Unknown Mix,yellow-brown,wirehaired,medium,,
1292,Cinti,6.58,female,Unknown Mix,black,short,medium,,
1293,,6.17,male,Unknown Mix,black,short,medium,no,yes
1294,Scott,14.0,male,Shih Tzu Mix,apricot,long,small,,
1295,Bruno,5.92,male,Unknown Mix,brown,short,large,no,yes
1296,Hanry,7.67,male,Unknown Mix,black and brown,short,medium,,
1297,Stella,5.75,female,Unknown Mix,brown and white,medium,small,no,yes
1298,Enzo,7.67,male,Unknown Mix,black and white,short,large,,yes
1299,Diamond,7.5,female,Unknown Mix,apricot,short,small,,
1300,Berta,7.5,female,Beagle Mix,apricot,short,medium,,
1301,Dandy,6.17,male,Unknown Mix,yellow-brown,short,medium,,
1302,Draffy,6.17,male,Unknown Mix,yellow-brown,short,medium,,
1303,Lapu,14.0,female,Pekingese,apricot,long,small,,
1304,Dasa,7.5,female,Unknown Mix,apricot,short,medium,,
1305,Csopke,6.92,male,"Dachshund, Pekingese Mix",black and brown,medium,small,yes,
1306,Kormos Lali,10.58,male,Puli Mix,gray,medium,large,yes,yes
1307,Konrad,7.17,male,Unknown Mix,yellow-brown,short,medium,,
1308,Zsanna,10.92,female,Dachshund Mix,apricot,wirehaired,small,yes,
1309,Sophia,7.67,female,Unknown Mix,brown and white,short,medium,,
1310,Ruby,6.75,female,Unknown Mix,sable,short,medium,,yes
1311,Lucifer,8.5,male,Unknown Mix,apricot,short,medium,,
1312,Debby,6.17,female,Unknown Mix,yellow-brown,short,medium,,
1313,Darwin,6.17,male,Unknown Mix,yellow-brown,short,medium,,
1314,,6.08,male,Unknown Mix,golden,short,medium,,yes
1315,,7.5,male,Golden Retriever,golden,short,medium,,
1316,Katja,9.67,female,German Shepherd Dog Mix,black and brown,short,medium,,yes
1317,Dana,6.17,female,Unknown Mix,black,short,medium,,
1318,Csongi,6.58,male,Jagd Terrier Mix,black and brown,short,small,,
1319,Hillary,7.67,female,Unknown Mix,sable,short,medium,,yes
1320,Betyar,7.42,male,Unknown Mix,black,medium,medium,no,
1321,Fricike,15.92,male,"Dachshund, Golden Retriever Mix",yellow-brown,short,medium,yes,
1322,Elvis,8.92,male,Unknown Mix,brown and white,medium,medium,,
1323,,5.92,male,"Fox Terrier, Whippet Mix",black and white,short,medium,no,yes
1324,Bacon,6.83,male,Unknown Mix,black,wirehaired,medium,,yes
1325,Scott,6.92,male,Staffordshire Terrier,brown and white,short,medium,,yes
1326,Bronco,9.67,male,Unknown Mix,brown and white,medium,medium,,yes
1327,Kevin,7.17,male,Unknown Mix,yellow-brown,short,medium,,
1328,Janett,6.5,female,Unknown Mix,brown,short,medium,,yes
1329,Paco,7.42,male,Unknown Mix,white,short,medium,,yes
1330,Loki,6.83,male,Unknown Mix,gray,short,medium,,yes
1331,Camillo,8.17,male,Unknown Mix,black and brown,short,medium,,yes
1332,Gus,15.75,male,Unknown Mix,brown and white,medium,medium,,yes
1333,Dalia,6.75,female,Unknown Mix,brown and white,short,medium,,yes
1334,Dori,6.17,female,"Dachshund, Havanese, Setter Mix",tricolor,medium,medium,,yes
1335,Coby,8.17,male,Unknown Mix,sable,short,medium,,
1336,Pandora,6.83,female,Unknown Mix,black and brown,short,medium,,yes
1337,Arpad,8.75,male,Kuvasz,white,medium,medium,,yes
1338,Perec,8.08,male,Unknown Mix,white,medium,medium,yes,
1339,Heves,5.83,male,German Shepherd Dog Mix,yellow-brown,medium,large,,
1340,Jill,10.92,female,Unknown Mix,black and brown,short,medium,,
1341,Lexy,8.75,female,Unknown Mix,black and brown,short,medium,,yes
1342,Emily,7.75,female,Unknown Mix,white,short,medium,yes,yes
1343,Vackor,6.17,male,Unknown Mix,black,medium,medium,no,yes
1344,Hogolyo,12.75,male,Dachshund Mix,spotty,short,small,yes,yes
1345,Alex,11.0,male,Boxer,yellow,short,large,yes,yes
1346,Marvin,6.83,male,Unknown Mix,brown,short,medium,,
1347,Szuzy,7.92,female,Unknown Mix,tricolor,medium,medium,yes,yes
1348,Dylan,9.17,male,"Irish Setter, Vizsla Mix",black,medium,medium,yes,
1349,Csopi,14.67,female,Fox Terrier,brown and white,short,medium,no,yes
1350,Bobo,6.92,male,Unknown Mix,apricot,short,medium,yes,
1351,Zoard,6.83,male,Dachshund Mix,black and tan,short,small,,
1352,Buci,11.08,male,Unknown Mix,gray and black,short,medium,yes,
1353,Vanda,8.75,female,German Shepherd Dog Mix,tricolor,short,medium,yes,
1354,Mano,8.75,male,Unknown Mix,black and white,short,medium,yes,
1355,Bobi,8.75,male,Unknown Mix,brown,short,small,yes,yes
1356,Fruzsi,6.83,female,Dachshund Mix,brown and white,short,small,,
1357,Fules,8.67,male,Unknown Mix,red,short,medium,yes,
1358,Dzsini,6.0,female,Unknown Mix,black,short,medium,yes,
1359,Rasmus,7.5,male,Unknown Mix,golden,short,medium,,yes
1360,Cheril,6.92,female,Unknown Mix,brown and white,wirehaired,medium,,
1361,Kitty,6.92,female,Puli,black,wirehaired,medium,,yes
1362,Loretta,7.5,female,Dachshund Mix,brown and white,short,medium,,yes
1363,Tasso,7.0,male,Unknown Mix,golden,short,medium,,yes
1364,Brando,7.83,male,Dachshund Mix,brown,short,medium,,yes
1365,Rosienda,6.92,female,Unknown Mix,brown,short,medium,,yes
1366,Maci,6.17,male,Unknown Mix,brown,wirehaired,medium,,
1367,Colorado,6.92,male,Fox Terrier Mix,black and brown,short,medium,,yes
1368,Tyron,6.92,male,Rottweiler Mix,black and brown,short,medium,,yes
1369,Fergie,11.83,female,Beagle,tricolor,short,medium,,yes
1370,Gomez,11.83,male,Staffordshire Terrier,black and white,short,medium,,yes
1371,Kiwi,6.92,male,Puli,black,wirehaired,medium,,yes
1372,Tyson,6.92,male,Rottweiler Mix,black and brown,short,medium,,yes
1373,Blanka,7.83,female,German Shepherd Dog Mix,black and tan,short,medium,yes,yes
1374,Agatha,8.5,female,Unknown Mix,yellow-brown,short,medium,,yes
1375,Dabas,10.67,male,"Pumi, Schnauzer Mix",gray,wirehaired,medium,,
1376,Mancs,13.75,female,Fox Terrier Mix,apricot,short,medium,yes,
1377,Lili,7.75,female,"Hungarian Vizsla, Labrador Retriever Mix",brown,short,medium,yes,
1378,Priscilla,6.58,female,Unknown Mix,black,medium,medium,,yes
1379,Ruby,6.42,female,Staffordshire Terrier Mix,black and white,short,medium,,yes
1380,Valentin,6.92,male,Unknown Mix,black and brown,wirehaired,medium,,
1381,Donna,15.83,female,Unknown Mix,sable,short,medium,,
1382,Hanga,8.75,female,Dachshund,black and tan,short,small,,
1383,Mancs,13.75,female,Fox Terrier Mix,apricot,short,medium,yes,
1384,Maggie,9.83,female,Rottweiler,black and brown,short,medium,,
1385,Domi,6.0,male,Schnauzer Mix,yellow-brown,wirehaired,medium,,
1386,Tomaj,9.75,male,Pumi Mix,black,medium,medium,yes,
1387,Kilroy,6.92,male,Rottweiler,black and brown,short,medium,,yes
1388,Belinda,7.33,female,Central Asian Ovtcharka,brown and white,short,medium,,yes
1389,Champ,8.5,male,Unknown Mix,black,wirehaired,medium,,yes
1390,Marci,12.92,male,Puli,black,wirehaired,medium,,
1391,Aladar,7.17,male,Unknown Mix,white,medium,medium,,
1392,Buksi,8.75,male,Dachshund Mix,red,medium,medium,yes,
1393,Buco,6.0,male,Unknown Mix,black,short,small,no,
1394,Keksz,6.5,male,Unknown Mix,sable,short,medium,yes,yes
1395,Dori,10.75,female,Unknown Mix,red,short,medium,no,yes
1396,Rajmund,6.5,male,Unknown Mix,brown and white,medium,medium,,
1397,Rambo,7.42,male,Rhodesian Ridgeback,black and brown,short,medium,,
1398,Maja,6.25,female,Unknown Mix,black and brown,short,medium,,
1399,Nero,8.17,male,Unknown Mix,saddle back,short,medium,,yes
1400,Moricka,6.75,male,Fox Terrier Mix,tricolor,short,small,,yes
1401,Borzaska,7.17,female,"Puli, Spaniel Mix",gray and black,medium,medium,,yes
1402,Betsy,7.17,female,Basset Hound Mix,tricolor,short,medium,,yes
1403,Scott,14.5,male,Shih Tzu Mix,white,medium,small,no,
1404,Alma,11.5,female,Rottweiler Mix,black and brown,short,large,yes,
1405,Jack,12.83,male,Labrador Retriever Mix,red and white,medium,large,no,
1406,Vince,8.17,male,Unknown Mix,black,medium,small,,
1407,Benji,6.75,male,German Shepherd Dog Mix,sable,long,medium,no,yes
1408,Dome,11.25,male,Pekingese Mix,red and white,long,small,no,
1409,Csopike,13.75,male,Dachshund Mix,black and brown,short,small,yes,yes
1410,Twinky,7.92,female,Unknown Mix,black,short,medium,yes,
1411,Lucifer,8.67,male,Unknown Mix,white,medium,medium,no,
1412,Dugo,9.92,male,Unknown Mix,white,short,small,no,
1413,Limbo,10.25,female,Unknown Mix,spotty,short,small,yes,
1414,Ropi,11.33,female,German Shepherd Dog,black and brown,long,large,yes,
1415,Yoko,9.17,female,Unknown Mix,apricot,medium,medium,yes,
1416,Dotty,6.25,female,Unknown Mix,black,short,medium,,yes
1417,Barni,7.92,male,Unknown Mix,yellow-brown,short,medium,no,
1418,Vandor,8.0,male,Unknown Mix,black,medium,large,no,
1419,Bandita,7.75,male,Unknown Mix,black,short,medium,no,yes
1420,Skippy,6.75,male,Unknown Mix,brown and white,short,medium,,yes
1421,Zsuzsi,6.08,female,Unknown Mix,black and white,medium,small,,
1422,Lara Es Happy,6.08,female,Unknown Mix,black,short,medium,,
1423,Nina,6.17,female,Unknown Mix,saddle back,short,medium,,yes
1424,Stella,8.25,female,"Labrador Retriever, Staffordshire Terrier Mix",yellow-brown,short,medium,yes,yes
